txn_id,user_id,merchant,category,amount,status,wallet_type,timestamp,date
TXN00008675,U0885,Zomato,Transport,16307.16,FAILED,SafePay,2023-03-04 03:57:07,2023-03-04
TXN00008678,U0395,Ola,Entertainment,17756.43,SUCCESS,FastCash,2023-03-22 02:52:45,2023-03-22
TXN00008679,U0854,BookMyShow,Entertainment,22054.0,REFUNDED,FastCash,2023-03-03 13:51:03,2023-03-03
TXN00008691,U0861,Paytm,Transfer,30557.17,FAILED,EasyWallet,2023-03-24 23:36:28,2023-03-24
TXN00008712,U0727,GooglePay,Utilities,1999.73,REFUNDED,SafePay,2023-03-01 16:31:43,2023-03-01
TXN00008716,U0995,Paytm,Food,48735.37,FAILED,QuickPay,2023-03-25 22:37:28,2023-03-25
TXN00008740,U0233,Flipkart,Transfer,31471.56,SUCCESS,SafePay,2023-03-11 16:28:40,2023-03-11
TXN00008744,U0523,GooglePay,Transfer,27736.43,SUCCESS,QuickPay,2023-03-11 02:01:27,2023-03-11
TXN00008747,U0582,Netflix,Shopping,31642.03,PENDING,EasyWallet,2023-03-09 19:42:48,2023-03-09
TXN00008776,U0392,MakeMyTrip,Entertainment,46712.62,PENDING,SafePay,2023-03-09 05:43:23,2023-03-09
TXN00008780,U0032,IRCTC,Grocery,33516.44,FAILED,SafePay,2023-03-27 17:27:24,2023-03-27
TXN00008806,U0626,Netflix,Utilities,9963.37,FAILED,PayWallet,2023-03-24 16:36:03,2023-03-24
TXN00008819,U0712,BookMyShow,Shopping,41827.62,SUCCESS,QuickPay,2023-03-19 09:19:54,2023-03-19
TXN00008828,U0848,BookMyShow,Travel,1171.18,SUCCESS,SafePay,2023-03-14 13:28:00,2023-03-14
TXN00008834,U0583,Netflix,Utilities,25744.72,SUCCESS,EasyWallet,2023-03-17 22:08:22,2023-03-17
TXN00008846,U0086,MakeMyTrip,Transfer,45044.53,SUCCESS,PayWallet,2023-03-22 02:10:31,2023-03-22
TXN00008851,U0611,Flipkart,Transfer,8483.65,SUCCESS,FastCash,2023-03-25 07:16:00,2023-03-25
TXN00008857,U0630,BigBasket,Transport,5295.56,SUCCESS,FastCash,2023-03-26 12:50:26,2023-03-26
TXN00008860,U0318,IRCTC,Grocery,18677.09,SUCCESS,SafePay,2023-03-22 18:40:41,2023-03-22
TXN00008886,U0346,Zomato,Utilities,30013.45,SUCCESS,PayWallet,2023-03-25 21:16:51,2023-03-25
TXN00008902,U0101,Amazon,Food,24755.64,SUCCESS,FastCash,2023-03-10 23:52:05,2023-03-10
TXN00008905,U0148,Uber,Shopping,33125.25,SUCCESS,FastCash,2023-03-29 08:20:04,2023-03-29
TXN00008920,U0388,BigBasket,Grocery,25065.34,SUCCESS,QuickPay,2023-03-06 19:17:42,2023-03-06
TXN00008936,U0571,MakeMyTrip,Grocery,48338.54,SUCCESS,SafePay,2023-03-23 17:00:37,2023-03-23
TXN00008958,U0803,GooglePay,Utilities,32247.19,PENDING,FastCash,2023-03-04 13:03:45,2023-03-04
TXN00008973,U0888,PhonePe,Transport,43248.87,PENDING,FastCash,2023-03-27 01:38:07,2023-03-27
TXN00009007,U0083,Flipkart,Food,40672.23,SUCCESS,QuickPay,2023-03-07 09:00:49,2023-03-07
TXN00009024,U0510,BookMyShow,Transfer,21283.71,SUCCESS,EasyWallet,2023-03-27 08:58:56,2023-03-27
TXN00009049,U0193,Spotify,Grocery,44779.55,SUCCESS,PayWallet,2023-03-30 12:11:04,2023-03-30
TXN00009055,U0610,Netflix,Grocery,36326.44,FAILED,EasyWallet,2023-03-09 21:37:17,2023-03-09
TXN00009058,U0668,BookMyShow,Shopping,41160.78,SUCCESS,SafePay,2023-03-17 21:02:44,2023-03-17
TXN00009064,U0171,Swiggy,Transfer,11106.92,SUCCESS,FastCash,2023-03-13 04:53:16,2023-03-13
TXN00009085,U0660,IRCTC,Transfer,17828.3,SUCCESS,FastCash,2023-03-29 04:29:13,2023-03-29
TXN00009086,U0076,Uber,Utilities,36857.3,SUCCESS,FastCash,2023-03-11 08:14:52,2023-03-11
TXN00009091,U0988,Flipkart,Travel,3167.94,SUCCESS,FastCash,2023-03-09 03:21:06,2023-03-09
TXN00009096,U0184,BookMyShow,Food,35789.91,SUCCESS,FastCash,2023-03-05 01:04:14,2023-03-05
TXN00009098,U0140,Swiggy,Transport,27778.79,PENDING,PayWallet,2023-03-29 04:06:49,2023-03-29
TXN00009154,U0948,MakeMyTrip,Transport,16839.86,SUCCESS,SafePay,2023-03-19 13:19:39,2023-03-19
TXN00009158,U0089,Ola,Utilities,44167.16,SUCCESS,EasyWallet,2023-03-18 16:48:37,2023-03-18
TXN00009163,U0143,BookMyShow,Travel,34350.13,FAILED,EasyWallet,2023-03-24 13:02:51,2023-03-24
TXN00009170,U0009,BookMyShow,Transfer,44499.82,SUCCESS,SafePay,2023-03-21 08:53:10,2023-03-21
TXN00009171,U0146,Spotify,Shopping,47932.04,SUCCESS,EasyWallet,2023-03-18 10:32:57,2023-03-18
TXN00009180,U0657,Netflix,Transfer,6040.08,SUCCESS,PayWallet,2023-03-08 09:58:53,2023-03-08
TXN00009195,U0230,PhonePe,Travel,3390.27,SUCCESS,QuickPay,2023-03-28 10:40:14,2023-03-28
TXN00009218,U0540,Ola,Food,40125.7,SUCCESS,SafePay,2023-03-23 16:27:45,2023-03-23
TXN00009221,U0702,BookMyShow,Shopping,39617.25,SUCCESS,PayWallet,2023-03-08 06:11:02,2023-03-08
TXN00009238,U0308,PhonePe,Shopping,38038.92,PENDING,EasyWallet,2023-03-27 20:28:28,2023-03-27
TXN00009241,U0027,Spotify,Grocery,42947.6,SUCCESS,PayWallet,2023-03-25 07:04:10,2023-03-25
TXN00009284,U0272,Uber,Food,27178.22,REFUNDED,EasyWallet,2023-03-05 07:36:52,2023-03-05
TXN00009287,U0539,Spotify,Shopping,21917.51,SUCCESS,PayWallet,2023-03-20 00:32:15,2023-03-20
TXN00009330,U0269,IRCTC,Grocery,16529.66,SUCCESS,SafePay,2023-03-23 06:16:37,2023-03-23
TXN00009341,U0818,BookMyShow,Transfer,35832.88,SUCCESS,PayWallet,2023-03-03 19:00:23,2023-03-03
TXN00009362,U0501,Amazon,Shopping,38322.28,PENDING,SafePay,2023-03-31 07:05:53,2023-03-31
TXN00009364,U0163,GooglePay,Grocery,1338.93,SUCCESS,SafePay,2023-03-10 07:33:25,2023-03-10
TXN00009370,U0080,PhonePe,Grocery,44273.59,SUCCESS,FastCash,2023-03-09 14:00:16,2023-03-09
TXN00009383,U0878,Ola,Travel,25176.21,SUCCESS,SafePay,2023-03-16 17:04:35,2023-03-16
TXN00009384,U0698,Zomato,Transfer,17505.14,FAILED,SafePay,2023-03-15 22:41:48,2023-03-15
TXN00009386,U0241,BigBasket,Transfer,40706.66,PENDING,EasyWallet,2023-03-09 04:24:58,2023-03-09
TXN00009398,U0270,IRCTC,Transfer,41223.83,PENDING,EasyWallet,2023-03-12 10:19:02,2023-03-12
TXN00009402,U0477,BookMyShow,Entertainment,6064.75,SUCCESS,FastCash,2023-03-12 23:54:16,2023-03-12
TXN00009411,U0459,BigBasket,Utilities,24460.31,SUCCESS,SafePay,2023-03-16 07:39:00,2023-03-16
TXN00009428,U0631,Swiggy,Transport,47555.44,SUCCESS,FastCash,2023-03-10 17:26:37,2023-03-10
TXN00009437,U0564,PhonePe,Transport,43178.48,SUCCESS,SafePay,2023-03-14 13:45:47,2023-03-14
TXN00009440,U0116,Uber,Transport,25084.77,SUCCESS,EasyWallet,2023-03-18 23:37:06,2023-03-18
TXN00009460,U0112,Ola,Food,29015.31,SUCCESS,SafePay,2023-03-04 18:49:35,2023-03-04
TXN00009467,U0715,Paytm,Shopping,43286.7,FAILED,QuickPay,2023-03-13 21:28:04,2023-03-13
TXN00009480,U0084,Spotify,Entertainment,6773.57,SUCCESS,PayWallet,2023-03-02 08:31:37,2023-03-02
TXN00009507,U0334,Zomato,Travel,42361.93,SUCCESS,EasyWallet,2023-03-23 02:05:08,2023-03-23
TXN00009526,U0275,Ola,Food,20727.67,SUCCESS,SafePay,2023-03-08 00:09:28,2023-03-08
TXN00009544,U0181,PhonePe,Entertainment,31606.63,SUCCESS,FastCash,2023-03-26 05:54:24,2023-03-26
TXN00009550,U0027,Uber,Entertainment,32972.32,SUCCESS,PayWallet,2023-03-14 16:49:36,2023-03-14
TXN00009556,U0037,PhonePe,Transport,17827.32,SUCCESS,PayWallet,2023-03-08 10:16:21,2023-03-08
TXN00009560,U0323,Flipkart,Shopping,782.8,SUCCESS,QuickPay,2023-03-07 01:27:20,2023-03-07
TXN00009561,U0491,PhonePe,Transport,42198.54,FAILED,EasyWallet,2023-03-07 18:41:35,2023-03-07
TXN00009582,U0207,Uber,Shopping,47883.68,FAILED,PayWallet,2023-03-11 17:26:10,2023-03-11
TXN00009592,U0186,Uber,Utilities,11767.79,SUCCESS,FastCash,2023-03-05 22:25:58,2023-03-05
TXN00009638,U0344,Paytm,Utilities,46888.4,FAILED,PayWallet,2023-03-15 18:06:23,2023-03-15
TXN00009648,U0136,Zomato,Food,21707.84,REFUNDED,EasyWallet,2023-03-22 13:57:53,2023-03-22
TXN00009652,U0986,BookMyShow,Entertainment,14525.4,PENDING,PayWallet,2023-03-15 22:58:59,2023-03-15
TXN00009659,U0300,Zomato,Transport,11556.27,REFUNDED,PayWallet,2023-03-13 19:32:16,2023-03-13
TXN00009671,U0484,Paytm,Transport,6781.47,FAILED,EasyWallet,2023-03-23 18:33:27,2023-03-23
TXN00009672,U0846,PhonePe,Transport,36893.69,SUCCESS,FastCash,2023-03-31 08:39:09,2023-03-31
TXN00009683,U0121,Paytm,Travel,23178.8,SUCCESS,EasyWallet,2023-03-10 18:54:51,2023-03-10
TXN00009685,U0809,PhonePe,Food,13498.22,PENDING,QuickPay,2023-03-20 19:55:18,2023-03-20
TXN00009687,U0751,PhonePe,Travel,16135.3,SUCCESS,QuickPay,2023-03-24 03:53:53,2023-03-24
TXN00009698,U0074,Spotify,Grocery,46299.2,SUCCESS,QuickPay,2023-03-04 13:00:00,2023-03-04
TXN00009707,U0735,BookMyShow,Utilities,43849.82,FAILED,SafePay,2023-03-06 01:10:26,2023-03-06
TXN00009717,U0123,Flipkart,Utilities,45487.5,SUCCESS,SafePay,2023-03-13 06:08:29,2023-03-13
TXN00009718,U0020,BookMyShow,Travel,18755.19,REFUNDED,QuickPay,2023-03-12 02:46:45,2023-03-12
TXN00009720,U0397,MakeMyTrip,Utilities,39924.92,SUCCESS,EasyWallet,2023-03-01 20:36:05,2023-03-01
TXN00009739,U0012,IRCTC,Utilities,23552.64,SUCCESS,PayWallet,2023-03-31 05:29:37,2023-03-31
TXN00009749,U0333,Flipkart,Shopping,6136.73,SUCCESS,QuickPay,2023-03-09 07:09:39,2023-03-09
TXN00009776,U0005,PhonePe,Transport,7470.26,REFUNDED,PayWallet,2023-03-20 15:43:21,2023-03-20
TXN00009779,U0171,Spotify,Transport,11282.84,SUCCESS,FastCash,2023-03-30 09:48:24,2023-03-30
TXN00009798,U0253,BigBasket,Utilities,39068.6,SUCCESS,SafePay,2023-03-13 14:14:30,2023-03-13
TXN00009800,U0475,GooglePay,Food,7677.92,SUCCESS,PayWallet,2023-03-07 13:02:31,2023-03-07
TXN00009812,U0310,Flipkart,Transfer,40270.73,SUCCESS,FastCash,2023-03-29 03:08:53,2023-03-29
TXN00009815,U0770,Ola,Utilities,10297.8,FAILED,QuickPay,2023-03-15 22:24:50,2023-03-15
TXN00009833,U0295,Flipkart,Grocery,19191.54,PENDING,EasyWallet,2023-03-28 01:31:13,2023-03-28
TXN00009834,U0428,Spotify,Transfer,37857.07,FAILED,SafePay,2023-03-03 15:03:57,2023-03-03
TXN00009846,U0326,Amazon,Food,31228.39,SUCCESS,QuickPay,2023-03-14 05:21:53,2023-03-14
TXN00009847,U0487,MakeMyTrip,Utilities,32426.66,PENDING,FastCash,2023-03-04 11:39:57,2023-03-04
TXN00009856,U0970,Flipkart,Transport,44915.11,SUCCESS,EasyWallet,2023-03-10 10:06:30,2023-03-10
TXN00009858,U0175,GooglePay,Travel,37799.56,SUCCESS,EasyWallet,2023-03-08 13:12:22,2023-03-08
TXN00009859,U0197,Ola,Grocery,6535.34,REFUNDED,EasyWallet,2023-03-19 14:03:46,2023-03-19
TXN00009861,U0905,BookMyShow,Utilities,1412.84,PENDING,QuickPay,2023-03-13 07:15:07,2023-03-13
TXN00009867,U0499,Netflix,Utilities,26527.02,SUCCESS,PayWallet,2023-03-24 18:24:52,2023-03-24
TXN00009884,U0633,GooglePay,Food,24981.68,SUCCESS,PayWallet,2023-03-07 22:54:44,2023-03-07
TXN00009885,U0410,Flipkart,Utilities,31724.57,FAILED,FastCash,2023-03-26 11:17:28,2023-03-26
TXN00009892,U0426,PhonePe,Entertainment,46281.4,SUCCESS,FastCash,2023-03-15 13:11:03,2023-03-15
TXN00009894,U0346,Paytm,Food,24351.71,SUCCESS,PayWallet,2023-03-30 21:07:38,2023-03-30
TXN00009899,U0910,Spotify,Transfer,49714.4,PENDING,PayWallet,2023-03-17 13:02:50,2023-03-17
TXN00009902,U0811,Zomato,Food,23741.01,SUCCESS,EasyWallet,2023-03-17 09:31:27,2023-03-17
TXN00009915,U0670,Flipkart,Utilities,29076.39,SUCCESS,FastCash,2023-03-30 01:19:50,2023-03-30
TXN00009926,U0378,Swiggy,Transfer,16391.56,SUCCESS,QuickPay,2023-03-20 04:29:59,2023-03-20
TXN00009933,U0119,MakeMyTrip,Travel,42689.87,SUCCESS,EasyWallet,2023-03-28 11:03:34,2023-03-28
TXN00009962,U0572,Swiggy,Transport,34840.81,SUCCESS,QuickPay,2023-03-25 21:11:38,2023-03-25
TXN00009970,U0224,Amazon,Travel,38177.56,SUCCESS,PayWallet,2023-03-26 00:48:10,2023-03-26
TXN00009980,U0196,BigBasket,Food,48776.26,SUCCESS,SafePay,2023-03-09 20:13:41,2023-03-09
TXN00010000,U0062,Netflix,Shopping,18720.41,PENDING,PayWallet,2023-03-14 06:44:27,2023-03-14
TXN00010019,U0091,Uber,Travel,45233.01,PENDING,EasyWallet,2023-03-15 13:49:52,2023-03-15
TXN00010025,U0770,GooglePay,Utilities,12729.2,SUCCESS,PayWallet,2023-03-16 13:05:01,2023-03-16
TXN00010035,U0951,Spotify,Shopping,16981.57,PENDING,SafePay,2023-03-27 07:59:48,2023-03-27
TXN00010038,U0678,Uber,Transport,48278.81,REFUNDED,QuickPay,2023-03-25 10:02:54,2023-03-25
TXN00010039,U0695,MakeMyTrip,Transfer,32033.06,SUCCESS,FastCash,2023-03-29 19:20:35,2023-03-29
TXN00010056,U0526,Swiggy,Utilities,46802.05,SUCCESS,EasyWallet,2023-03-19 18:58:30,2023-03-19
TXN00010057,U0227,Uber,Travel,21103.66,SUCCESS,FastCash,2023-03-25 22:48:50,2023-03-25
TXN00010065,U0772,Ola,Transport,30660.07,SUCCESS,QuickPay,2023-03-24 19:10:53,2023-03-24
TXN00010072,U0738,PhonePe,Transfer,13413.95,FAILED,FastCash,2023-03-30 15:45:31,2023-03-30
TXN00010115,U0238,Swiggy,Travel,38606.46,FAILED,EasyWallet,2023-03-09 17:49:53,2023-03-09
TXN00010130,U0169,BookMyShow,Entertainment,3184.03,SUCCESS,EasyWallet,2023-03-13 14:37:30,2023-03-13
TXN00010132,U0660,Paytm,Transport,2104.83,PENDING,PayWallet,2023-03-23 16:35:50,2023-03-23
TXN00010149,U0787,PhonePe,Transfer,18354.49,SUCCESS,PayWallet,2023-03-08 01:50:10,2023-03-08
TXN00010167,U0829,GooglePay,Utilities,29249.16,SUCCESS,EasyWallet,2023-03-27 09:01:11,2023-03-27
TXN00010170,U0058,Uber,Shopping,10857.33,PENDING,FastCash,2023-03-31 13:07:30,2023-03-31
TXN00010186,U0667,IRCTC,Entertainment,42490.86,FAILED,FastCash,2023-03-28 01:01:08,2023-03-28
TXN00010187,U0105,Spotify,Travel,6572.32,REFUNDED,EasyWallet,2023-03-20 11:10:00,2023-03-20
TXN00010216,U0538,Swiggy,Transport,37607.36,SUCCESS,FastCash,2023-03-19 10:36:14,2023-03-19
TXN00010218,U0389,Ola,Travel,27486.55,SUCCESS,FastCash,2023-03-04 03:06:33,2023-03-04
TXN00010228,U0298,Paytm,Food,45069.56,SUCCESS,FastCash,2023-03-16 04:05:45,2023-03-16
TXN00010239,U0790,IRCTC,Grocery,10855.57,SUCCESS,PayWallet,2023-03-08 16:29:19,2023-03-08
TXN00010240,U0414,Ola,Travel,47128.05,SUCCESS,SafePay,2023-03-10 18:51:52,2023-03-10
TXN00010244,U0784,MakeMyTrip,Entertainment,13333.43,PENDING,SafePay,2023-03-24 06:30:47,2023-03-24
TXN00010250,U0191,IRCTC,Transport,6025.89,SUCCESS,SafePay,2023-03-26 23:12:44,2023-03-26
TXN00010257,U0213,GooglePay,Entertainment,31980.95,FAILED,EasyWallet,2023-03-09 03:35:30,2023-03-09
TXN00010278,U0928,Zomato,Utilities,14716.21,SUCCESS,PayWallet,2023-03-08 08:37:17,2023-03-08
TXN00010293,U0164,Amazon,Shopping,32421.14,SUCCESS,SafePay,2023-03-11 11:36:37,2023-03-11
TXN00010308,U0676,Netflix,Utilities,21200.86,REFUNDED,PayWallet,2023-03-28 19:50:18,2023-03-28
TXN00010310,U0614,Flipkart,Transport,32226.25,SUCCESS,SafePay,2023-03-15 13:10:50,2023-03-15
TXN00010316,U0669,BookMyShow,Grocery,36444.29,SUCCESS,EasyWallet,2023-03-06 01:47:18,2023-03-06
TXN00010357,U0053,BigBasket,Food,16492.61,SUCCESS,EasyWallet,2023-03-17 08:09:44,2023-03-17
TXN00010358,U0212,Swiggy,Grocery,39878.41,SUCCESS,PayWallet,2023-03-27 14:22:13,2023-03-27
TXN00010369,U0016,PhonePe,Travel,47004.76,SUCCESS,SafePay,2023-03-31 21:30:08,2023-03-31
TXN00010388,U0142,Uber,Shopping,46328.63,SUCCESS,SafePay,2023-03-31 12:31:41,2023-03-31
TXN00010393,U0644,IRCTC,Food,7815.61,SUCCESS,PayWallet,2023-03-28 09:23:10,2023-03-28
TXN00010394,U0328,MakeMyTrip,Grocery,8469.62,SUCCESS,FastCash,2023-03-14 00:05:40,2023-03-14
TXN00010397,U0433,Flipkart,Grocery,2749.68,SUCCESS,QuickPay,2023-03-02 04:27:11,2023-03-02
TXN00010429,U0838,BigBasket,Transport,26237.87,PENDING,FastCash,2023-03-04 09:54:16,2023-03-04
TXN00010453,U0610,BookMyShow,Food,19720.65,SUCCESS,EasyWallet,2023-03-25 17:40:21,2023-03-25
TXN00010463,U0180,IRCTC,Transport,18970.25,SUCCESS,SafePay,2023-03-25 09:01:51,2023-03-25
TXN00010464,U0067,PhonePe,Grocery,39835.44,SUCCESS,QuickPay,2023-03-19 11:00:40,2023-03-19
TXN00010473,U0154,Zomato,Transport,43287.22,REFUNDED,PayWallet,2023-03-12 19:34:30,2023-03-12
TXN00010503,U0282,Flipkart,Transport,25536.19,PENDING,PayWallet,2023-03-14 03:28:29,2023-03-14
TXN00010510,U0357,IRCTC,Travel,34435.69,SUCCESS,QuickPay,2023-03-07 06:02:02,2023-03-07
TXN00010511,U0825,Flipkart,Food,35420.53,SUCCESS,FastCash,2023-03-10 13:21:11,2023-03-10
TXN00010522,U0720,Netflix,Food,19151.87,SUCCESS,SafePay,2023-03-12 07:41:57,2023-03-12
TXN00010523,U0837,Spotify,Shopping,7562.02,SUCCESS,PayWallet,2023-03-12 06:02:12,2023-03-12
TXN00010538,U0688,Swiggy,Entertainment,13017.29,SUCCESS,FastCash,2023-03-08 04:40:42,2023-03-08
TXN00010558,U0744,Uber,Entertainment,16477.77,SUCCESS,FastCash,2023-03-04 20:53:14,2023-03-04
TXN00010615,U0192,Amazon,Transport,14862.86,PENDING,PayWallet,2023-03-09 14:20:27,2023-03-09
TXN00010617,U0296,Flipkart,Entertainment,48010.91,SUCCESS,PayWallet,2023-03-23 22:43:00,2023-03-23
TXN00010637,U0307,Amazon,Transport,43817.09,SUCCESS,FastCash,2023-03-29 08:24:02,2023-03-29
TXN00010640,U0022,PhonePe,Grocery,20546.38,SUCCESS,QuickPay,2023-03-24 16:53:58,2023-03-24
TXN00010643,U0427,Zomato,Entertainment,9655.28,SUCCESS,QuickPay,2023-03-16 14:08:07,2023-03-16
TXN00010669,U0869,Uber,Food,30886.22,SUCCESS,PayWallet,2023-03-16 08:49:50,2023-03-16
TXN00010682,U0914,Amazon,Transfer,2331.55,PENDING,EasyWallet,2023-03-18 00:08:19,2023-03-18
TXN00010683,U0722,Uber,Transport,45521.8,SUCCESS,QuickPay,2023-03-04 17:25:40,2023-03-04
TXN00010690,U0436,IRCTC,Grocery,19216.38,SUCCESS,EasyWallet,2023-03-17 21:20:26,2023-03-17
TXN00010691,U0238,Zomato,Entertainment,46937.79,SUCCESS,QuickPay,2023-03-09 05:07:37,2023-03-09
TXN00010696,U0059,BigBasket,Food,14633.84,SUCCESS,QuickPay,2023-03-15 00:28:57,2023-03-15
TXN00010713,U0104,Flipkart,Transfer,1111.63,FAILED,EasyWallet,2023-03-29 19:57:26,2023-03-29
TXN00010728,U0833,BookMyShow,Travel,23204.43,SUCCESS,SafePay,2023-03-27 09:18:18,2023-03-27
TXN00010740,U0005,GooglePay,Grocery,28040.6,SUCCESS,FastCash,2023-03-21 03:03:09,2023-03-21
TXN00010753,U0031,BookMyShow,Transfer,5240.85,FAILED,EasyWallet,2023-03-15 00:58:30,2023-03-15
TXN00010759,U0810,BigBasket,Grocery,48524.21,SUCCESS,FastCash,2023-03-08 09:43:25,2023-03-08
TXN00010764,U0820,Paytm,Utilities,35195.74,REFUNDED,EasyWallet,2023-03-02 23:03:28,2023-03-02
TXN00010780,U0531,IRCTC,Entertainment,42439.51,SUCCESS,SafePay,2023-03-16 10:22:57,2023-03-16
TXN00010786,U0653,Uber,Travel,21451.96,SUCCESS,SafePay,2023-03-28 06:03:29,2023-03-28
TXN00010787,U0619,Spotify,Food,40693.7,SUCCESS,PayWallet,2023-03-26 17:49:56,2023-03-26
TXN00010792,U0310,GooglePay,Food,19656.11,SUCCESS,FastCash,2023-03-27 08:07:55,2023-03-27
TXN00010801,U0784,Uber,Food,861.16,SUCCESS,FastCash,2023-03-26 03:09:19,2023-03-26
TXN00010827,U0984,GooglePay,Entertainment,47608.96,PENDING,FastCash,2023-03-23 23:43:22,2023-03-23
TXN00010838,U0869,GooglePay,Travel,30398.73,FAILED,QuickPay,2023-03-18 10:50:55,2023-03-18
TXN00010848,U0556,GooglePay,Transport,11513.37,SUCCESS,QuickPay,2023-03-18 05:57:58,2023-03-18
TXN00010857,U0593,Flipkart,Food,27123.61,REFUNDED,FastCash,2023-03-04 10:39:38,2023-03-04
TXN00010866,U0803,IRCTC,Transfer,1189.7,SUCCESS,QuickPay,2023-03-26 13:03:22,2023-03-26
TXN00010867,U0885,Spotify,Food,32799.02,SUCCESS,PayWallet,2023-03-16 21:27:14,2023-03-16
TXN00010885,U0509,Uber,Transfer,2554.8,SUCCESS,QuickPay,2023-03-21 16:02:27,2023-03-21
TXN00010908,U0565,GooglePay,Utilities,1109.59,SUCCESS,PayWallet,2023-03-11 03:02:18,2023-03-11
TXN00010910,U0935,BigBasket,Entertainment,16070.65,SUCCESS,QuickPay,2023-03-20 12:05:33,2023-03-20
TXN00010912,U0159,Uber,Food,3345.41,PENDING,PayWallet,2023-03-02 16:51:17,2023-03-02
TXN00010938,U0364,Uber,Food,36114.44,SUCCESS,SafePay,2023-03-31 23:04:45,2023-03-31
TXN00010939,U0147,Spotify,Grocery,43085.38,PENDING,PayWallet,2023-03-19 23:46:26,2023-03-19
TXN00010943,U0214,Ola,Travel,5724.53,REFUNDED,PayWallet,2023-03-27 03:53:05,2023-03-27
TXN00010960,U0752,Amazon,Utilities,14874.13,SUCCESS,EasyWallet,2023-03-15 06:01:46,2023-03-15
TXN00010982,U0138,Paytm,Travel,27701.3,SUCCESS,SafePay,2023-03-26 23:02:30,2023-03-26
TXN00010983,U0260,BigBasket,Food,11413.64,FAILED,FastCash,2023-03-23 02:04:39,2023-03-23
TXN00010997,U0018,Amazon,Grocery,1955.51,SUCCESS,QuickPay,2023-03-22 07:41:57,2023-03-22
TXN00011011,U0760,MakeMyTrip,Travel,36306.52,SUCCESS,QuickPay,2023-03-24 01:28:20,2023-03-24
TXN00011017,U0576,PhonePe,Grocery,32860.36,SUCCESS,EasyWallet,2023-03-01 12:24:28,2023-03-01
TXN00011023,U0951,Swiggy,Travel,46751.59,SUCCESS,SafePay,2023-03-03 13:23:30,2023-03-03
TXN00011025,U0703,IRCTC,Transfer,1473.77,SUCCESS,PayWallet,2023-03-14 03:26:32,2023-03-14
TXN00011033,U0224,Uber,Travel,34121.83,SUCCESS,PayWallet,2023-03-15 19:28:47,2023-03-15
TXN00011059,U0482,Zomato,Grocery,11350.59,SUCCESS,PayWallet,2023-03-09 04:18:13,2023-03-09
TXN00011093,U0008,Amazon,Transport,26663.54,SUCCESS,QuickPay,2023-03-12 06:51:45,2023-03-12
TXN00011094,U0312,IRCTC,Entertainment,33094.65,PENDING,PayWallet,2023-03-29 04:07:58,2023-03-29
TXN00011099,U0542,Paytm,Travel,11692.68,SUCCESS,PayWallet,2023-03-28 13:26:52,2023-03-28
TXN00011100,U0958,Zomato,Shopping,24243.99,SUCCESS,FastCash,2023-03-10 06:36:24,2023-03-10
TXN00011112,U0175,Uber,Food,11225.21,SUCCESS,QuickPay,2023-03-12 13:12:16,2023-03-12
TXN00011114,U0200,BookMyShow,Transport,36064.17,FAILED,PayWallet,2023-03-11 11:24:02,2023-03-11
TXN00011115,U0583,PhonePe,Transport,46318.21,SUCCESS,EasyWallet,2023-03-26 09:15:05,2023-03-26
TXN00011134,U0023,Ola,Transfer,6538.72,FAILED,QuickPay,2023-03-30 15:43:45,2023-03-30
TXN00011147,U0558,Uber,Entertainment,1055.65,SUCCESS,SafePay,2023-03-16 12:54:03,2023-03-16
TXN00011156,U0075,MakeMyTrip,Food,40311.83,PENDING,EasyWallet,2023-03-23 20:23:44,2023-03-23
TXN00011163,U0560,BigBasket,Transport,25317.02,PENDING,PayWallet,2023-03-18 14:22:42,2023-03-18
TXN00011179,U0434,PhonePe,Transport,25167.15,SUCCESS,FastCash,2023-03-20 00:05:02,2023-03-20
TXN00011190,U0148,Spotify,Food,45783.21,REFUNDED,QuickPay,2023-03-11 08:34:22,2023-03-11
TXN00011239,U0252,Netflix,Shopping,20395.93,REFUNDED,PayWallet,2023-03-22 06:27:35,2023-03-22
TXN00011261,U0676,GooglePay,Travel,38325.47,SUCCESS,SafePay,2023-03-31 01:34:24,2023-03-31
TXN00011266,U0258,Spotify,Food,46791.36,SUCCESS,SafePay,2023-03-31 19:56:43,2023-03-31
TXN00011269,U0380,BigBasket,Transport,47218.14,SUCCESS,FastCash,2023-03-08 14:41:22,2023-03-08
TXN00011288,U0947,Spotify,Transport,6453.52,SUCCESS,SafePay,2023-03-01 03:53:50,2023-03-01
TXN00011292,U0120,GooglePay,Travel,30776.86,SUCCESS,PayWallet,2023-03-20 15:59:42,2023-03-20
TXN00011302,U0769,BigBasket,Grocery,20455.77,SUCCESS,FastCash,2023-03-30 08:30:47,2023-03-30
TXN00011315,U0741,BookMyShow,Shopping,21197.88,PENDING,FastCash,2023-03-02 16:16:33,2023-03-02
TXN00011355,U0478,Swiggy,Transfer,10389.86,PENDING,EasyWallet,2023-03-31 09:59:26,2023-03-31
TXN00011390,U0077,Ola,Food,31415.96,SUCCESS,SafePay,2023-03-31 16:15:18,2023-03-31
TXN00011397,U0090,Zomato,Utilities,31281.01,SUCCESS,SafePay,2023-03-06 15:30:19,2023-03-06
TXN00011416,U0941,Paytm,Grocery,46503.27,SUCCESS,PayWallet,2023-03-16 08:24:39,2023-03-16
