txn_id,user_id,merchant,category,amount,status,wallet_type,timestamp,date
TXN00007326,U0320,GooglePay,Transport,18480.57,SUCCESS,FastCash,2023-01-19 05:36:11,2023-01-19
TXN00007335,U0687,BigBasket,Shopping,21123.63,SUCCESS,SafePay,2023-01-28 06:43:26,2023-01-28
TXN00007358,U0573,BookMyShow,Utilities,10046.55,SUCCESS,PayWallet,2023-01-21 02:51:52,2023-01-21
TXN00007360,U0664,Netflix,Shopping,2623.83,SUCCESS,SafePay,2023-01-02 13:54:29,2023-01-02
TXN00007362,U0292,PhonePe,Shopping,28332.66,PENDING,PayWallet,2023-01-30 07:25:20,2023-01-30
TXN00007363,U0612,Flipkart,Grocery,19617.47,FAILED,EasyWallet,2023-01-19 05:40:07,2023-01-19
TXN00007365,U0056,Flipkart,Transfer,44255.42,PENDING,SafePay,2023-01-16 01:07:10,2023-01-16
TXN00007371,U0643,BigBasket,Grocery,37552.85,SUCCESS,PayWallet,2023-01-23 23:01:08,2023-01-23
TXN00007376,U0868,Ola,Entertainment,14229.55,PENDING,FastCash,2023-01-24 15:22:13,2023-01-24
TXN00007377,U0084,Netflix,Shopping,7856.55,SUCCESS,EasyWallet,2023-01-31 21:17:28,2023-01-31
TXN00007402,U0328,Uber,Utilities,38410.68,REFUNDED,EasyWallet,2023-01-31 13:48:09,2023-01-31
TXN00007404,U0379,MakeMyTrip,Shopping,22202.98,SUCCESS,PayWallet,2023-01-23 14:49:57,2023-01-23
TXN00007418,U1000,Paytm,Transfer,28710.86,FAILED,PayWallet,2023-01-28 10:45:26,2023-01-28
TXN00007437,U0663,Spotify,Shopping,16031.48,SUCCESS,EasyWallet,2023-01-03 03:37:46,2023-01-03
TXN00007443,U0788,Flipkart,Shopping,49362.22,SUCCESS,FastCash,2023-01-01 13:42:04,2023-01-01
TXN00007485,U0351,GooglePay,Travel,27723.02,SUCCESS,PayWallet,2023-01-12 13:44:52,2023-01-12
TXN00007501,U0517,IRCTC,Entertainment,30493.58,SUCCESS,SafePay,2023-01-06 09:47:15,2023-01-06
TXN00007506,U0013,Netflix,Utilities,42835.72,SUCCESS,FastCash,2023-01-08 09:08:23,2023-01-08
TXN00007508,U0488,MakeMyTrip,Transport,25974.4,SUCCESS,FastCash,2023-01-17 04:21:57,2023-01-17
TXN00007510,U0785,Netflix,Transport,31505.53,SUCCESS,EasyWallet,2023-01-10 01:09:13,2023-01-10
TXN00007525,U0938,GooglePay,Grocery,28519.36,FAILED,QuickPay,2023-01-18 05:30:30,2023-01-18
TXN00007554,U0997,BookMyShow,Food,22989.59,SUCCESS,QuickPay,2023-01-08 05:23:23,2023-01-08
TXN00007560,U0648,GooglePay,Utilities,18229.43,SUCCESS,EasyWallet,2023-01-15 02:35:22,2023-01-15
TXN00007566,U0606,Netflix,Transfer,10158.69,PENDING,EasyWallet,2023-01-12 09:15:56,2023-01-12
TXN00007576,U0101,BigBasket,Food,38141.22,PENDING,PayWallet,2023-01-23 18:41:53,2023-01-23
TXN00007590,U0149,Paytm,Shopping,49003.34,SUCCESS,FastCash,2023-01-20 07:36:54,2023-01-20
TXN00007593,U0977,IRCTC,Shopping,28278.99,PENDING,FastCash,2023-01-15 18:22:56,2023-01-15
TXN00007601,U0360,IRCTC,Utilities,27727.83,SUCCESS,SafePay,2023-01-15 01:08:56,2023-01-15
TXN00007643,U0559,MakeMyTrip,Utilities,11187.42,SUCCESS,PayWallet,2023-01-06 08:34:16,2023-01-06
TXN00007647,U0770,Paytm,Transport,14072.27,PENDING,QuickPay,2023-01-15 15:49:45,2023-01-15
TXN00007650,U0269,PhonePe,Entertainment,34480.48,SUCCESS,QuickPay,2023-01-31 08:48:23,2023-01-31
TXN00007669,U0450,Zomato,Utilities,40712.84,SUCCESS,PayWallet,2023-01-17 14:20:33,2023-01-17
TXN00007672,U0087,Uber,Food,42439.59,SUCCESS,PayWallet,2023-01-15 12:39:30,2023-01-15
TXN00007674,U0576,Swiggy,Grocery,6416.74,SUCCESS,FastCash,2023-01-15 10:14:51,2023-01-15
TXN00007680,U0715,Netflix,Utilities,32224.36,REFUNDED,SafePay,2023-01-29 21:57:08,2023-01-29
TXN00007691,U0229,MakeMyTrip,Shopping,15207.97,SUCCESS,PayWallet,2023-01-01 23:48:17,2023-01-01
TXN00007697,U0909,Netflix,Travel,22420.99,SUCCESS,SafePay,2023-01-26 14:47:03,2023-01-26
TXN00007740,U0109,Swiggy,Entertainment,41903.56,SUCCESS,QuickPay,2023-01-12 10:03:20,2023-01-12
TXN00007744,U0414,BookMyShow,Entertainment,39778.59,FAILED,SafePay,2023-01-28 04:27:47,2023-01-28
TXN00007764,U0749,Netflix,Utilities,3275.8,SUCCESS,EasyWallet,2023-01-21 14:27:22,2023-01-21
TXN00007770,U0894,PhonePe,Transport,35270.99,SUCCESS,EasyWallet,2023-01-30 13:32:48,2023-01-30
TXN00007777,U0384,GooglePay,Transport,33497.13,SUCCESS,FastCash,2023-01-08 04:01:26,2023-01-08
TXN00007779,U0412,PhonePe,Shopping,33096.99,SUCCESS,PayWallet,2023-01-24 02:10:26,2023-01-24
TXN00007792,U0995,BigBasket,Travel,38095.35,SUCCESS,EasyWallet,2023-01-31 20:30:11,2023-01-31
TXN00007800,U0814,PhonePe,Shopping,33229.9,SUCCESS,FastCash,2023-01-21 18:13:58,2023-01-21
TXN00007810,U0501,GooglePay,Entertainment,17334.92,SUCCESS,SafePay,2023-01-12 08:04:42,2023-01-12
TXN00007812,U0668,Amazon,Food,36828.16,SUCCESS,EasyWallet,2023-01-05 10:35:37,2023-01-05
TXN00007814,U0860,Spotify,Utilities,3482.58,SUCCESS,SafePay,2023-01-24 01:47:14,2023-01-24
TXN00007821,U0471,Zomato,Shopping,25194.1,SUCCESS,EasyWallet,2023-01-24 06:53:45,2023-01-24
TXN00007823,U0753,Ola,Grocery,13578.47,SUCCESS,SafePay,2023-01-24 16:07:32,2023-01-24
TXN00007825,U0908,Swiggy,Entertainment,19929.27,SUCCESS,FastCash,2023-01-09 06:25:15,2023-01-09
TXN00007830,U0271,PhonePe,Transport,1311.77,SUCCESS,PayWallet,2023-01-10 15:11:40,2023-01-10
TXN00007831,U0025,Zomato,Grocery,47648.53,SUCCESS,FastCash,2023-01-01 19:59:25,2023-01-01
TXN00007835,U0198,MakeMyTrip,Travel,25352.79,SUCCESS,QuickPay,2023-01-21 11:10:51,2023-01-21
TXN00007840,U0408,Ola,Transfer,46130.39,SUCCESS,PayWallet,2023-01-24 07:57:31,2023-01-24
TXN00007851,U0230,GooglePay,Transport,48708.49,SUCCESS,SafePay,2023-01-14 04:57:52,2023-01-14
TXN00007860,U0994,BookMyShow,Shopping,17574.44,SUCCESS,EasyWallet,2023-01-11 08:58:30,2023-01-11
TXN00007877,U0641,Amazon,Travel,40280.78,SUCCESS,FastCash,2023-01-03 18:13:28,2023-01-03
TXN00007886,U0670,Flipkart,Utilities,33682.41,SUCCESS,QuickPay,2023-01-13 15:52:55,2023-01-13
TXN00007893,U0813,IRCTC,Transport,8337.05,SUCCESS,SafePay,2023-01-12 04:23:47,2023-01-12
TXN00007897,U0952,Zomato,Entertainment,27511.32,SUCCESS,SafePay,2023-01-06 12:52:11,2023-01-06
TXN00007899,U0686,MakeMyTrip,Food,43151.76,FAILED,EasyWallet,2023-01-10 23:46:13,2023-01-10
TXN00007900,U0008,GooglePay,Entertainment,12.54,SUCCESS,QuickPay,2023-01-06 05:54:25,2023-01-06
TXN00007903,U0466,Flipkart,Shopping,49252.45,SUCCESS,SafePay,2023-01-04 21:57:39,2023-01-04
TXN00007930,U0107,Ola,Food,6394.41,SUCCESS,QuickPay,2023-01-01 13:23:08,2023-01-01
TXN00007968,U0144,BookMyShow,Utilities,46322.61,SUCCESS,EasyWallet,2023-01-25 02:58:13,2023-01-25
TXN00007974,U0988,GooglePay,Transport,14455.87,SUCCESS,SafePay,2023-01-22 16:02:32,2023-01-22
TXN00007975,U0940,Flipkart,Grocery,49690.9,FAILED,SafePay,2023-01-31 02:55:06,2023-01-31
TXN00007981,U0186,Paytm,Grocery,48525.14,SUCCESS,FastCash,2023-01-01 19:11:55,2023-01-01
TXN00007990,U0783,Netflix,Food,48060.31,REFUNDED,EasyWallet,2023-01-18 15:42:13,2023-01-18
TXN00007991,U0005,Uber,Travel,32804.6,PENDING,QuickPay,2023-01-07 14:29:29,2023-01-07
TXN00007993,U0771,Ola,Grocery,28124.82,PENDING,QuickPay,2023-01-14 21:18:51,2023-01-14
TXN00007997,U0045,MakeMyTrip,Travel,35831.37,SUCCESS,QuickPay,2023-01-17 10:39:58,2023-01-17
TXN00008000,U0312,Uber,Transfer,44225.12,SUCCESS,PayWallet,2023-01-04 21:35:17,2023-01-04
TXN00008004,U0259,Swiggy,Shopping,3072.31,SUCCESS,PayWallet,2023-01-17 08:41:17,2023-01-17
TXN00008007,U0781,Paytm,Food,42258.13,REFUNDED,QuickPay,2023-01-31 11:59:24,2023-01-31
TXN00008020,U0612,Amazon,Grocery,12306.73,PENDING,SafePay,2023-01-16 10:26:03,2023-01-16
TXN00008021,U0132,Spotify,Entertainment,45495.76,SUCCESS,FastCash,2023-01-22 06:18:23,2023-01-22
TXN00008034,U0287,Netflix,Transport,34709.95,SUCCESS,QuickPay,2023-01-14 10:32:50,2023-01-14
TXN00008038,U0349,Swiggy,Shopping,28969.5,SUCCESS,FastCash,2023-01-09 09:37:19,2023-01-09
TXN00008041,U0006,Spotify,Shopping,27982.34,PENDING,PayWallet,2023-01-06 10:34:16,2023-01-06
TXN00008045,U0570,Paytm,Grocery,28573.09,SUCCESS,QuickPay,2023-01-17 01:18:53,2023-01-17
TXN00008049,U0147,Netflix,Grocery,22290.43,PENDING,EasyWallet,2023-01-28 20:21:21,2023-01-28
TXN00008050,U0805,Paytm,Utilities,47483.74,SUCCESS,EasyWallet,2023-01-11 03:55:27,2023-01-11
TXN00008053,U0441,Ola,Utilities,42518.79,SUCCESS,QuickPay,2023-01-10 02:40:58,2023-01-10
TXN00008069,U0910,Uber,Food,6513.29,SUCCESS,PayWallet,2023-01-22 23:32:07,2023-01-22
TXN00008098,U0523,GooglePay,Transport,12579.69,SUCCESS,EasyWallet,2023-01-02 04:22:42,2023-01-02
TXN00008101,U0576,Zomato,Entertainment,39574.74,SUCCESS,SafePay,2023-01-22 06:25:21,2023-01-22
TXN00008104,U0903,Paytm,Grocery,47555.75,SUCCESS,PayWallet,2023-01-23 12:05:37,2023-01-23
TXN00008107,U0794,BigBasket,Grocery,11434.04,FAILED,QuickPay,2023-01-09 00:21:50,2023-01-09
TXN00008111,U0562,Swiggy,Shopping,20810.31,SUCCESS,FastCash,2023-01-21 17:09:22,2023-01-21
TXN00008112,U0709,GooglePay,Shopping,17580.72,REFUNDED,FastCash,2023-01-19 14:58:58,2023-01-19
TXN00008115,U0402,Amazon,Travel,652.45,SUCCESS,EasyWallet,2023-01-26 13:36:08,2023-01-26
TXN00008129,U0470,BigBasket,Shopping,38130.02,SUCCESS,QuickPay,2023-01-23 00:40:44,2023-01-23
TXN00008135,U0288,Swiggy,Utilities,37245.36,SUCCESS,SafePay,2023-01-19 15:10:12,2023-01-19
TXN00008179,U0267,MakeMyTrip,Grocery,1483.84,SUCCESS,FastCash,2023-01-27 12:44:37,2023-01-27
TXN00008181,U0846,GooglePay,Transport,16376.92,SUCCESS,QuickPay,2023-01-24 20:18:32,2023-01-24
TXN00008226,U0300,PhonePe,Travel,42455.25,FAILED,SafePay,2023-01-27 19:13:13,2023-01-27
TXN00008229,U0921,Uber,Entertainment,16494.26,SUCCESS,QuickPay,2023-01-27 00:14:26,2023-01-27
TXN00008233,U0678,Netflix,Entertainment,37582.04,FAILED,SafePay,2023-01-12 18:57:27,2023-01-12
TXN00008252,U0931,MakeMyTrip,Travel,48913.73,SUCCESS,QuickPay,2023-01-08 00:24:47,2023-01-08
TXN00008257,U0004,MakeMyTrip,Grocery,1678.27,SUCCESS,QuickPay,2023-01-23 20:15:19,2023-01-23
TXN00008263,U0864,Ola,Transfer,37838.39,SUCCESS,FastCash,2023-01-13 06:26:09,2023-01-13
TXN00008276,U0328,Amazon,Food,27682.08,SUCCESS,SafePay,2023-01-06 12:53:27,2023-01-06
TXN00008277,U0507,BookMyShow,Shopping,127.74,REFUNDED,EasyWallet,2023-01-30 02:43:33,2023-01-30
TXN00008293,U0768,Spotify,Utilities,33126.39,SUCCESS,FastCash,2023-01-09 18:53:18,2023-01-09
TXN00008298,U0853,Ola,Food,45818.76,PENDING,SafePay,2023-01-20 13:51:44,2023-01-20
TXN00008309,U0289,Netflix,Utilities,41643.57,SUCCESS,FastCash,2023-01-26 14:20:25,2023-01-26
TXN00008312,U0966,Paytm,Transport,21376.81,SUCCESS,EasyWallet,2023-01-10 03:22:56,2023-01-10
TXN00008318,U0969,Amazon,Transfer,5667.99,SUCCESS,FastCash,2023-01-11 05:01:54,2023-01-11
TXN00008320,U0148,BookMyShow,Transfer,40729.84,REFUNDED,FastCash,2023-01-26 15:37:41,2023-01-26
TXN00008333,U0911,MakeMyTrip,Transfer,26435.59,SUCCESS,FastCash,2023-01-27 05:08:07,2023-01-27
TXN00008334,U0062,Zomato,Transfer,41266.74,FAILED,EasyWallet,2023-01-20 01:28:42,2023-01-20
TXN00008338,U0539,Zomato,Transfer,35845.21,SUCCESS,FastCash,2023-01-27 08:24:57,2023-01-27
TXN00008354,U0004,Netflix,Utilities,45226.75,SUCCESS,SafePay,2023-01-29 06:57:26,2023-01-29
TXN00008360,U0407,BookMyShow,Grocery,45520.92,SUCCESS,FastCash,2023-01-17 04:27:07,2023-01-17
TXN00008375,U0669,Ola,Transport,34355.12,SUCCESS,QuickPay,2023-01-13 20:23:01,2023-01-13
TXN00008377,U0277,Uber,Shopping,19882.67,SUCCESS,QuickPay,2023-01-18 04:18:32,2023-01-18
TXN00008382,U0760,Netflix,Shopping,15600.38,SUCCESS,PayWallet,2023-01-31 01:24:49,2023-01-31
TXN00008383,U0153,PhonePe,Grocery,33103.18,SUCCESS,FastCash,2023-01-20 14:17:21,2023-01-20
TXN00008401,U0556,Amazon,Transfer,29446.18,SUCCESS,QuickPay,2023-01-10 03:55:41,2023-01-10
TXN00008402,U0026,Amazon,Transport,40580.21,SUCCESS,FastCash,2023-01-20 17:58:07,2023-01-20
TXN00008403,U0631,Swiggy,Grocery,32954.09,SUCCESS,SafePay,2023-01-06 06:01:13,2023-01-06
TXN00008425,U1000,Paytm,Food,25606.69,SUCCESS,QuickPay,2023-01-26 12:20:32,2023-01-26
TXN00008431,U0965,PhonePe,Grocery,49909.42,SUCCESS,SafePay,2023-01-30 05:10:24,2023-01-30
TXN00008439,U0939,Swiggy,Utilities,22193.41,SUCCESS,FastCash,2023-01-11 23:21:37,2023-01-11
TXN00008462,U0631,IRCTC,Food,32246.66,PENDING,EasyWallet,2023-01-26 07:33:21,2023-01-26
TXN00008468,U0233,PhonePe,Transfer,6293.76,SUCCESS,FastCash,2023-01-19 23:26:09,2023-01-19
TXN00008491,U0988,Spotify,Transfer,28521.23,SUCCESS,FastCash,2023-01-20 09:57:37,2023-01-20
TXN00008492,U0684,Paytm,Shopping,29143.12,SUCCESS,FastCash,2023-01-30 20:55:48,2023-01-30
TXN00008496,U0526,Zomato,Transport,6966.52,SUCCESS,FastCash,2023-01-20 08:50:22,2023-01-20
TXN00008501,U0259,PhonePe,Transfer,17253.15,SUCCESS,FastCash,2023-01-11 20:10:53,2023-01-11
TXN00008522,U0487,Paytm,Travel,31155.78,SUCCESS,PayWallet,2023-01-28 07:24:54,2023-01-28
TXN00008530,U0076,Amazon,Food,49099.98,SUCCESS,FastCash,2023-01-11 13:41:50,2023-01-11
TXN00008547,U0598,BookMyShow,Utilities,43741.72,SUCCESS,FastCash,2023-01-13 18:26:30,2023-01-13
TXN00008557,U0805,IRCTC,Utilities,34435.2,SUCCESS,PayWallet,2023-01-19 07:05:37,2023-01-19
TXN00008562,U0179,PhonePe,Utilities,13280.07,FAILED,QuickPay,2023-01-05 20:34:12,2023-01-05
TXN00008571,U0562,Flipkart,Transfer,33371.69,FAILED,SafePay,2023-01-26 12:45:54,2023-01-26
TXN00008576,U0029,MakeMyTrip,Travel,30854.21,SUCCESS,EasyWallet,2023-01-24 22:07:07,2023-01-24
TXN00008583,U0857,MakeMyTrip,Transfer,41421.67,SUCCESS,SafePay,2023-01-01 20:45:34,2023-01-01
TXN00008617,U0469,MakeMyTrip,Grocery,21641.06,SUCCESS,FastCash,2023-01-04 19:52:48,2023-01-04
TXN00008638,U0456,Uber,Food,29963.96,SUCCESS,SafePay,2023-01-17 22:04:24,2023-01-17
TXN00008639,U0966,Paytm,Shopping,42796.35,SUCCESS,QuickPay,2023-01-20 03:28:49,2023-01-20
TXN00008660,U0452,Netflix,Food,17789.57,FAILED,EasyWallet,2023-01-15 11:49:07,2023-01-15
TXN00008663,U0382,Uber,Utilities,48674.36,FAILED,SafePay,2023-01-21 10:38:57,2023-01-21
TXN00008666,U0221,Netflix,Grocery,37522.55,SUCCESS,FastCash,2023-01-08 12:20:09,2023-01-08
TXN00008673,U0158,Netflix,Transport,11631.43,SUCCESS,PayWallet,2023-01-21 11:22:04,2023-01-21
TXN00008686,U0712,Paytm,Entertainment,14509.63,FAILED,EasyWallet,2023-01-16 12:50:33,2023-01-16
TXN00008701,U0557,MakeMyTrip,Grocery,48171.13,SUCCESS,EasyWallet,2023-01-03 05:10:11,2023-01-03
TXN00008708,U0577,GooglePay,Entertainment,18819.76,SUCCESS,PayWallet,2023-01-17 03:22:01,2023-01-17
TXN00008709,U0296,Uber,Grocery,13686.93,REFUNDED,EasyWallet,2023-01-26 06:47:21,2023-01-26
TXN00008713,U0853,Swiggy,Shopping,37523.54,PENDING,SafePay,2023-01-31 03:24:17,2023-01-31
TXN00008714,U0634,Spotify,Food,26456.06,SUCCESS,SafePay,2023-01-11 20:34:52,2023-01-11
TXN00008723,U0850,Amazon,Food,318.5,SUCCESS,QuickPay,2023-01-25 05:14:16,2023-01-25
TXN00008728,U0802,Netflix,Transfer,21824.14,SUCCESS,SafePay,2023-01-03 00:23:07,2023-01-03
TXN00008766,U0102,BookMyShow,Utilities,43833.65,SUCCESS,PayWallet,2023-01-04 02:50:09,2023-01-04
TXN00008768,U0363,Swiggy,Utilities,8031.3,SUCCESS,FastCash,2023-01-27 20:22:18,2023-01-27
TXN00008772,U0672,PhonePe,Food,3115.4,SUCCESS,FastCash,2023-01-15 22:35:23,2023-01-15
TXN00008794,U0764,Paytm,Transport,32721.17,SUCCESS,QuickPay,2023-01-13 15:11:34,2023-01-13
TXN00008799,U0456,Ola,Food,24531.75,SUCCESS,FastCash,2023-01-25 06:38:28,2023-01-25
TXN00008810,U0710,PhonePe,Transfer,43067.46,SUCCESS,FastCash,2023-01-19 07:22:22,2023-01-19
TXN00008811,U0847,Netflix,Grocery,30801.72,SUCCESS,QuickPay,2023-01-15 00:45:10,2023-01-15
TXN00008822,U0476,Paytm,Utilities,39130.37,FAILED,SafePay,2023-01-02 13:03:45,2023-01-02
TXN00008833,U0185,Paytm,Utilities,709.87,FAILED,FastCash,2023-01-25 21:33:41,2023-01-25
TXN00008842,U0989,BigBasket,Grocery,35642.57,SUCCESS,FastCash,2023-01-13 10:07:30,2023-01-13
TXN00008854,U0731,Spotify,Utilities,49586.41,SUCCESS,EasyWallet,2023-01-05 19:20:44,2023-01-05
TXN00008871,U0638,GooglePay,Entertainment,16773.24,FAILED,QuickPay,2023-01-14 15:50:18,2023-01-14
TXN00008885,U0752,Spotify,Grocery,18702.19,SUCCESS,QuickPay,2023-01-16 06:38:44,2023-01-16
TXN00008897,U0221,Netflix,Utilities,9174.38,SUCCESS,SafePay,2023-01-13 10:22:38,2023-01-13
TXN00008925,U0265,Flipkart,Transport,8189.73,SUCCESS,QuickPay,2023-01-08 09:38:29,2023-01-08
TXN00008930,U0493,Flipkart,Shopping,2457.35,SUCCESS,EasyWallet,2023-01-24 01:32:27,2023-01-24
TXN00008946,U0624,Amazon,Travel,32606.54,SUCCESS,SafePay,2023-01-27 06:10:28,2023-01-27
TXN00008957,U0593,PhonePe,Grocery,21690.15,SUCCESS,EasyWallet,2023-01-11 11:48:37,2023-01-11
TXN00008986,U0800,Paytm,Transport,27629.24,SUCCESS,QuickPay,2023-01-03 21:23:36,2023-01-03
TXN00008987,U0515,Ola,Shopping,16027.72,PENDING,EasyWallet,2023-01-30 00:25:10,2023-01-30
TXN00008989,U0269,GooglePay,Travel,37217.22,SUCCESS,SafePay,2023-01-21 17:29:59,2023-01-21
TXN00008999,U0358,PhonePe,Shopping,41723.0,PENDING,FastCash,2023-01-12 07:10:24,2023-01-12
TXN00009003,U0722,Swiggy,Travel,43480.6,SUCCESS,EasyWallet,2023-01-17 04:21:53,2023-01-17
TXN00009005,U0142,Spotify,Grocery,45326.87,SUCCESS,PayWallet,2023-01-11 10:47:14,2023-01-11
TXN00009030,U0676,Ola,Entertainment,10046.19,SUCCESS,PayWallet,2023-01-24 05:25:13,2023-01-24
TXN00009047,U0099,MakeMyTrip,Travel,19064.68,SUCCESS,SafePay,2023-01-08 19:04:13,2023-01-08
TXN00009051,U0016,PhonePe,Shopping,24353.29,SUCCESS,SafePay,2023-01-27 17:15:08,2023-01-27
TXN00009056,U0548,Uber,Entertainment,44740.81,SUCCESS,PayWallet,2023-01-20 06:26:00,2023-01-20
TXN00009065,U0269,MakeMyTrip,Entertainment,7315.62,SUCCESS,PayWallet,2023-01-24 00:15:17,2023-01-24
TXN00009077,U0423,Zomato,Transport,8371.05,SUCCESS,QuickPay,2023-01-17 08:51:03,2023-01-17
TXN00009090,U0639,MakeMyTrip,Entertainment,46912.32,SUCCESS,FastCash,2023-01-14 22:46:43,2023-01-14
TXN00009095,U0681,BookMyShow,Food,1954.41,SUCCESS,PayWallet,2023-01-19 00:42:23,2023-01-19
TXN00009126,U0019,Ola,Travel,21952.98,SUCCESS,PayWallet,2023-01-31 08:36:50,2023-01-31
TXN00009136,U0682,Flipkart,Entertainment,33728.28,SUCCESS,FastCash,2023-01-06 12:56:28,2023-01-06
TXN00009138,U0911,Zomato,Transport,40189.28,SUCCESS,QuickPay,2023-01-29 00:36:34,2023-01-29
TXN00009141,U0550,Flipkart,Transfer,14165.94,SUCCESS,QuickPay,2023-01-11 03:53:54,2023-01-11
TXN00009146,U0620,IRCTC,Transfer,90.04,SUCCESS,SafePay,2023-01-16 04:40:18,2023-01-16
TXN00009151,U0316,BookMyShow,Entertainment,23390.9,SUCCESS,FastCash,2023-01-20 23:22:42,2023-01-20
TXN00009153,U0702,Flipkart,Travel,11528.55,SUCCESS,PayWallet,2023-01-14 18:41:27,2023-01-14
TXN00009156,U0946,Flipkart,Travel,4581.02,SUCCESS,QuickPay,2023-01-28 03:58:04,2023-01-28
TXN00009159,U0212,Paytm,Utilities,34574.11,SUCCESS,PayWallet,2023-01-12 09:35:52,2023-01-12
TXN00009168,U0978,Netflix,Utilities,4425.84,SUCCESS,PayWallet,2023-01-03 12:43:55,2023-01-03
TXN00009191,U0189,Amazon,Transport,23442.92,SUCCESS,QuickPay,2023-01-31 10:17:22,2023-01-31
TXN00009204,U0178,MakeMyTrip,Food,3156.93,SUCCESS,PayWallet,2023-01-20 13:22:34,2023-01-20
TXN00009233,U0664,MakeMyTrip,Utilities,23721.31,REFUNDED,EasyWallet,2023-01-05 21:39:38,2023-01-05
TXN00009234,U0190,BigBasket,Transport,47080.23,SUCCESS,PayWallet,2023-01-12 21:31:19,2023-01-12
TXN00009247,U0335,Ola,Transfer,7117.8,PENDING,SafePay,2023-01-22 15:39:04,2023-01-22
TXN00009250,U0418,Amazon,Utilities,29214.83,PENDING,PayWallet,2023-01-29 21:16:41,2023-01-29
TXN00009252,U0065,Spotify,Shopping,34940.79,SUCCESS,EasyWallet,2023-01-12 02:21:42,2023-01-12
TXN00009260,U0960,Spotify,Shopping,5237.28,SUCCESS,PayWallet,2023-01-16 03:19:46,2023-01-16
TXN00009266,U0517,Netflix,Entertainment,37594.44,FAILED,QuickPay,2023-01-26 11:15:19,2023-01-26
TXN00009269,U0730,Swiggy,Entertainment,45052.2,SUCCESS,QuickPay,2023-01-26 01:37:43,2023-01-26
TXN00009270,U0579,Amazon,Utilities,377.81,SUCCESS,SafePay,2023-01-04 17:29:25,2023-01-04
TXN00009277,U0423,GooglePay,Entertainment,19448.73,SUCCESS,SafePay,2023-01-31 21:13:20,2023-01-31
TXN00009294,U0248,Uber,Travel,38830.63,SUCCESS,EasyWallet,2023-01-05 11:16:37,2023-01-05
TXN00009300,U0612,PhonePe,Travel,5913.93,FAILED,QuickPay,2023-01-08 10:51:39,2023-01-08
TXN00009303,U0146,BigBasket,Shopping,17329.0,FAILED,EasyWallet,2023-01-14 01:49:53,2023-01-14
TXN00009325,U0537,BigBasket,Transfer,42629.71,REFUNDED,QuickPay,2023-01-27 03:24:38,2023-01-27
TXN00009337,U0110,BookMyShow,Travel,18485.9,PENDING,QuickPay,2023-01-15 08:48:32,2023-01-15
TXN00009343,U0033,GooglePay,Utilities,22147.72,SUCCESS,FastCash,2023-01-20 23:58:20,2023-01-20
TXN00009361,U0333,Uber,Food,35756.86,SUCCESS,QuickPay,2023-01-13 10:42:54,2023-01-13
TXN00009374,U0489,BigBasket,Food,13369.07,SUCCESS,FastCash,2023-01-09 03:21:52,2023-01-09
TXN00009378,U0106,Swiggy,Food,18699.44,FAILED,SafePay,2023-01-27 22:51:36,2023-01-27
TXN00009392,U0912,Flipkart,Food,44134.71,REFUNDED,SafePay,2023-01-29 09:44:52,2023-01-29
TXN00009393,U0703,Amazon,Shopping,2014.02,PENDING,QuickPay,2023-01-03 02:02:59,2023-01-03
TXN00009403,U0158,GooglePay,Utilities,44986.5,SUCCESS,SafePay,2023-01-21 15:52:57,2023-01-21
TXN00009417,U0020,BookMyShow,Travel,29926.84,PENDING,PayWallet,2023-01-14 21:07:03,2023-01-14
TXN00009426,U0108,Paytm,Entertainment,31554.36,SUCCESS,EasyWallet,2023-01-07 10:03:21,2023-01-07
TXN00009439,U0600,Spotify,Travel,11168.39,SUCCESS,SafePay,2023-01-09 16:25:13,2023-01-09
TXN00009445,U0012,Swiggy,Travel,26739.75,SUCCESS,EasyWallet,2023-01-22 03:42:10,2023-01-22
TXN00009454,U0988,BookMyShow,Transfer,43587.43,SUCCESS,SafePay,2023-01-21 16:30:38,2023-01-21
TXN00009475,U0041,BookMyShow,Transfer,15911.98,SUCCESS,SafePay,2023-01-07 02:05:44,2023-01-07
TXN00009496,U0524,Spotify,Food,23243.71,SUCCESS,FastCash,2023-01-30 18:10:47,2023-01-30
TXN00009536,U0218,BigBasket,Grocery,42665.2,SUCCESS,SafePay,2023-01-02 12:25:48,2023-01-02
TXN00009565,U0239,Spotify,Food,24541.04,FAILED,PayWallet,2023-01-05 20:57:58,2023-01-05
TXN00009576,U0344,Uber,Transport,40474.55,SUCCESS,EasyWallet,2023-01-29 21:31:58,2023-01-29
TXN00009585,U0352,Uber,Transport,42914.32,REFUNDED,PayWallet,2023-01-25 23:19:07,2023-01-25
TXN00009590,U0783,GooglePay,Shopping,35000.24,SUCCESS,PayWallet,2023-01-10 00:11:52,2023-01-10
TXN00009595,U0461,PhonePe,Food,17324.28,PENDING,SafePay,2023-01-26 06:23:32,2023-01-26
TXN00009599,U0979,Amazon,Grocery,29332.01,SUCCESS,EasyWallet,2023-01-13 23:51:46,2023-01-13
TXN00009613,U0644,MakeMyTrip,Entertainment,1153.69,SUCCESS,EasyWallet,2023-01-16 11:07:03,2023-01-16
TXN00009619,U0261,MakeMyTrip,Transport,40225.75,SUCCESS,SafePay,2023-01-24 17:28:42,2023-01-24
