txn_id,user_id,merchant,category,amount,status,wallet_type,timestamp,date
TXN00007587,U0259,Uber,Transport,36131.89,SUCCESS,SafePay,2023-02-04 07:49:47,2023-02-04
TXN00007588,U0703,BookMyShow,Transfer,46883.73,SUCCESS,PayWallet,2023-02-14 15:51:19,2023-02-14
TXN00007605,U0140,IRCTC,Shopping,39074.24,PENDING,FastCash,2023-02-12 08:46:42,2023-02-12
TXN00007657,U0572,Flipkart,Travel,17274.31,SUCCESS,EasyWallet,2023-02-10 02:30:01,2023-02-10
TXN00007667,U0281,Netflix,Travel,12503.88,SUCCESS,SafePay,2023-02-07 10:34:02,2023-02-07
TXN00007714,U0930,PhonePe,Entertainment,43330.28,SUCCESS,QuickPay,2023-02-16 23:14:25,2023-02-16
TXN00007721,U0242,Netflix,Transfer,22777.03,REFUNDED,SafePay,2023-02-08 11:09:11,2023-02-08
TXN00007727,U0387,MakeMyTrip,Transfer,20190.08,SUCCESS,PayWallet,2023-02-23 16:33:27,2023-02-23
TXN00007756,U0805,BookMyShow,Travel,6660.31,SUCCESS,FastCash,2023-02-04 17:57:30,2023-02-04
TXN00007771,U0915,Uber,Entertainment,41369.46,REFUNDED,FastCash,2023-02-14 11:26:16,2023-02-14
TXN00007773,U0850,BigBasket,Grocery,40307.12,SUCCESS,SafePay,2023-02-18 16:33:02,2023-02-18
TXN00007780,U0640,IRCTC,Travel,38567.28,SUCCESS,SafePay,2023-02-07 04:05:40,2023-02-07
TXN00007817,U0872,Uber,Grocery,41840.44,SUCCESS,FastCash,2023-02-20 18:14:40,2023-02-20
TXN00007841,U0456,Flipkart,Grocery,25831.45,SUCCESS,EasyWallet,2023-02-21 20:40:05,2023-02-21
TXN00007855,U0229,Amazon,Utilities,24388.33,SUCCESS,FastCash,2023-02-24 16:39:49,2023-02-24
TXN00007858,U0403,Zomato,Shopping,21726.09,SUCCESS,EasyWallet,2023-02-05 14:01:01,2023-02-05
TXN00007859,U0329,GooglePay,Grocery,19886.29,SUCCESS,QuickPay,2023-02-03 19:43:55,2023-02-03
TXN00007864,U0721,Netflix,Transfer,19388.15,SUCCESS,EasyWallet,2023-02-06 13:02:15,2023-02-06
TXN00007870,U0883,BookMyShow,Transport,16887.57,SUCCESS,EasyWallet,2023-02-09 15:26:14,2023-02-09
TXN00007885,U0827,Uber,Food,5169.05,FAILED,PayWallet,2023-02-11 09:53:08,2023-02-11
TXN00007914,U0909,Netflix,Food,33133.97,SUCCESS,FastCash,2023-02-07 20:15:51,2023-02-07
TXN00007920,U0830,Flipkart,Food,23665.57,SUCCESS,FastCash,2023-02-01 09:49:48,2023-02-01
TXN00007933,U0586,GooglePay,Shopping,19663.39,SUCCESS,QuickPay,2023-02-15 02:01:47,2023-02-15
TXN00007938,U0880,IRCTC,Shopping,1857.31,SUCCESS,SafePay,2023-02-06 16:42:53,2023-02-06
TXN00007953,U0605,Netflix,Food,9899.2,SUCCESS,FastCash,2023-02-10 13:31:32,2023-02-10
TXN00007957,U0533,Amazon,Food,35694.28,SUCCESS,SafePay,2023-02-01 10:47:35,2023-02-01
TXN00007967,U0430,Amazon,Travel,15934.57,FAILED,FastCash,2023-02-22 02:30:18,2023-02-22
TXN00007977,U0527,MakeMyTrip,Grocery,10066.08,SUCCESS,PayWallet,2023-02-18 18:18:19,2023-02-18
TXN00007979,U0538,GooglePay,Food,2233.14,SUCCESS,SafePay,2023-02-20 08:59:48,2023-02-20
TXN00008011,U0150,Uber,Transport,8548.77,SUCCESS,QuickPay,2023-02-22 23:00:39,2023-02-22
TXN00008015,U0732,BookMyShow,Entertainment,16789.17,FAILED,EasyWallet,2023-02-07 05:41:30,2023-02-07
TXN00008029,U0497,Paytm,Shopping,38572.83,PENDING,FastCash,2023-02-26 03:17:02,2023-02-26
TXN00008063,U0302,MakeMyTrip,Utilities,26190.33,SUCCESS,SafePay,2023-02-22 12:13:12,2023-02-22
TXN00008077,U0082,BookMyShow,Grocery,8716.56,SUCCESS,PayWallet,2023-02-15 15:00:35,2023-02-15
TXN00008082,U0008,Spotify,Transport,16102.17,SUCCESS,FastCash,2023-02-26 13:19:45,2023-02-26
TXN00008085,U0326,IRCTC,Entertainment,40630.19,SUCCESS,PayWallet,2023-02-19 20:06:42,2023-02-19
TXN00008087,U0967,IRCTC,Utilities,38631.91,SUCCESS,EasyWallet,2023-02-08 05:02:08,2023-02-08
TXN00008105,U0872,Amazon,Utilities,92.26,SUCCESS,PayWallet,2023-02-03 22:57:30,2023-02-03
TXN00008117,U0760,BookMyShow,Utilities,30568.83,SUCCESS,SafePay,2023-02-12 13:09:36,2023-02-12
TXN00008151,U0774,MakeMyTrip,Grocery,24602.04,SUCCESS,EasyWallet,2023-02-13 05:57:59,2023-02-13
TXN00008154,U0753,Ola,Grocery,18033.05,SUCCESS,EasyWallet,2023-02-20 06:25:06,2023-02-20
TXN00008211,U0264,Spotify,Grocery,32616.15,PENDING,EasyWallet,2023-02-18 22:01:13,2023-02-18
TXN00008246,U0840,MakeMyTrip,Utilities,10569.06,SUCCESS,PayWallet,2023-02-16 00:33:02,2023-02-16
TXN00008248,U0932,Ola,Utilities,28720.09,SUCCESS,EasyWallet,2023-02-16 11:50:30,2023-02-16
TXN00008249,U0592,Flipkart,Transfer,29765.79,REFUNDED,EasyWallet,2023-02-20 12:10:46,2023-02-20
TXN00008264,U0083,BookMyShow,Entertainment,18486.56,SUCCESS,PayWallet,2023-02-08 17:39:59,2023-02-08
TXN00008284,U0509,IRCTC,Grocery,5488.39,SUCCESS,FastCash,2023-02-11 21:26:19,2023-02-11
TXN00008287,U0127,Netflix,Grocery,49811.8,SUCCESS,EasyWallet,2023-02-21 03:40:12,2023-02-21
TXN00008288,U0939,GooglePay,Shopping,102.29,SUCCESS,QuickPay,2023-02-04 04:36:39,2023-02-04
TXN00008297,U0027,GooglePay,Transfer,9259.4,SUCCESS,PayWallet,2023-02-03 07:34:06,2023-02-03
TXN00008307,U0739,Ola,Entertainment,3037.25,SUCCESS,QuickPay,2023-02-23 06:40:00,2023-02-23
TXN00008321,U0132,GooglePay,Travel,46597.46,SUCCESS,QuickPay,2023-02-25 07:09:43,2023-02-25
TXN00008342,U0326,Netflix,Transfer,16361.33,SUCCESS,QuickPay,2023-02-10 14:31:05,2023-02-10
TXN00008347,U0795,BookMyShow,Utilities,5225.44,SUCCESS,FastCash,2023-02-10 08:13:59,2023-02-10
TXN00008358,U0753,PhonePe,Travel,19492.27,FAILED,EasyWallet,2023-02-15 12:31:29,2023-02-15
TXN00008394,U0947,Ola,Entertainment,27318.59,SUCCESS,SafePay,2023-02-25 03:50:07,2023-02-25
TXN00008415,U0276,IRCTC,Utilities,16472.19,SUCCESS,SafePay,2023-02-26 22:20:13,2023-02-26
TXN00008437,U0102,MakeMyTrip,Transport,33989.56,SUCCESS,PayWallet,2023-02-26 08:40:08,2023-02-26
TXN00008440,U0033,Paytm,Transport,29550.16,SUCCESS,QuickPay,2023-02-09 04:47:29,2023-02-09
TXN00008443,U0989,Swiggy,Travel,32512.92,SUCCESS,FastCash,2023-02-04 00:16:31,2023-02-04
TXN00008452,U0438,GooglePay,Transport,18463.67,SUCCESS,EasyWallet,2023-02-03 02:50:40,2023-02-03
TXN00008454,U0206,Swiggy,Grocery,5557.84,SUCCESS,SafePay,2023-02-08 18:19:31,2023-02-08
TXN00008459,U0465,IRCTC,Utilities,42814.67,SUCCESS,SafePay,2023-02-11 22:47:37,2023-02-11
TXN00008467,U0303,GooglePay,Entertainment,27079.69,SUCCESS,FastCash,2023-02-13 13:43:43,2023-02-13
TXN00008477,U0343,GooglePay,Utilities,11336.84,SUCCESS,QuickPay,2023-02-25 01:17:29,2023-02-25
TXN00008484,U0458,PhonePe,Entertainment,35043.4,FAILED,FastCash,2023-02-17 03:32:18,2023-02-17
TXN00008497,U0776,GooglePay,Entertainment,30913.04,SUCCESS,EasyWallet,2023-02-04 04:35:58,2023-02-04
TXN00008506,U0214,Amazon,Food,21117.73,SUCCESS,FastCash,2023-02-04 15:21:49,2023-02-04
TXN00008511,U0561,GooglePay,Transport,41600.03,SUCCESS,EasyWallet,2023-02-13 02:52:49,2023-02-13
TXN00008514,U0692,Flipkart,Shopping,27205.92,PENDING,PayWallet,2023-02-14 01:48:55,2023-02-14
TXN00008532,U0005,Spotify,Utilities,2856.57,SUCCESS,EasyWallet,2023-02-24 20:07:10,2023-02-24
TXN00008534,U0740,Paytm,Transfer,22818.61,SUCCESS,PayWallet,2023-02-09 21:02:02,2023-02-09
TXN00008535,U0353,IRCTC,Utilities,37413.19,SUCCESS,EasyWallet,2023-02-22 00:29:03,2023-02-22
TXN00008554,U0384,PhonePe,Shopping,15657.64,SUCCESS,FastCash,2023-02-08 14:48:19,2023-02-08
TXN00008565,U0690,PhonePe,Travel,13797.17,FAILED,EasyWallet,2023-02-21 02:10:10,2023-02-21
TXN00008578,U0017,GooglePay,Utilities,8153.85,SUCCESS,FastCash,2023-02-04 13:39:07,2023-02-04
TXN00008597,U0645,IRCTC,Food,6008.1,SUCCESS,SafePay,2023-02-04 09:30:21,2023-02-04
TXN00008600,U0502,BigBasket,Transfer,38596.28,SUCCESS,QuickPay,2023-02-26 03:19:02,2023-02-26
TXN00008605,U0426,BookMyShow,Utilities,29310.59,SUCCESS,PayWallet,2023-02-08 02:17:57,2023-02-08
TXN00008625,U0696,Flipkart,Transfer,41833.3,SUCCESS,EasyWallet,2023-02-18 18:12:23,2023-02-18
TXN00008632,U0230,IRCTC,Grocery,35148.22,SUCCESS,SafePay,2023-02-08 00:39:33,2023-02-08
TXN00008643,U0541,PhonePe,Utilities,40006.9,FAILED,FastCash,2023-02-04 00:34:40,2023-02-04
TXN00008650,U0641,Amazon,Utilities,2533.8,PENDING,EasyWallet,2023-02-19 13:29:17,2023-02-19
TXN00008654,U0301,Paytm,Entertainment,199.94,SUCCESS,SafePay,2023-02-21 22:53:45,2023-02-21
TXN00008658,U0311,MakeMyTrip,Food,28449.39,SUCCESS,QuickPay,2023-02-26 21:22:37,2023-02-26
TXN00008670,U0179,PhonePe,Food,26802.36,SUCCESS,QuickPay,2023-02-11 14:45:25,2023-02-11
TXN00008718,U0045,Amazon,Grocery,31866.93,PENDING,SafePay,2023-02-02 18:03:54,2023-02-02
TXN00008724,U0743,Flipkart,Transport,35114.75,SUCCESS,QuickPay,2023-02-21 10:08:11,2023-02-21
TXN00008726,U0945,MakeMyTrip,Food,38070.86,PENDING,PayWallet,2023-02-17 08:08:26,2023-02-17
TXN00008742,U0707,Swiggy,Transport,727.18,SUCCESS,EasyWallet,2023-02-04 23:46:19,2023-02-04
TXN00008760,U0255,Uber,Travel,36164.97,SUCCESS,SafePay,2023-02-22 23:48:32,2023-02-22
TXN00008789,U0022,Amazon,Food,15017.33,SUCCESS,SafePay,2023-02-17 10:14:01,2023-02-17
TXN00008790,U0113,IRCTC,Transfer,22281.7,SUCCESS,FastCash,2023-02-16 00:03:44,2023-02-16
TXN00008801,U0345,Flipkart,Travel,21442.72,SUCCESS,QuickPay,2023-02-18 06:51:16,2023-02-18
TXN00008818,U0609,Paytm,Food,21382.76,SUCCESS,PayWallet,2023-02-26 03:54:01,2023-02-26
TXN00008832,U0395,IRCTC,Utilities,24827.66,PENDING,FastCash,2023-02-22 19:05:59,2023-02-22
TXN00008840,U0099,Netflix,Travel,146.35,FAILED,PayWallet,2023-02-19 22:24:34,2023-02-19
TXN00008863,U0170,Ola,Entertainment,32064.0,SUCCESS,QuickPay,2023-02-03 16:50:09,2023-02-03
TXN00008878,U0300,MakeMyTrip,Food,22910.62,REFUNDED,FastCash,2023-02-08 10:18:51,2023-02-08
TXN00008881,U0781,Spotify,Grocery,19630.18,PENDING,EasyWallet,2023-02-21 14:41:10,2023-02-21
TXN00008907,U0625,Netflix,Grocery,8593.28,SUCCESS,FastCash,2023-02-05 18:06:15,2023-02-05
TXN00008911,U0183,Flipkart,Entertainment,42714.95,SUCCESS,EasyWallet,2023-02-17 18:14:23,2023-02-17
TXN00008923,U0267,GooglePay,Grocery,14400.6,SUCCESS,EasyWallet,2023-02-25 15:45:44,2023-02-25
TXN00008924,U0228,Zomato,Transport,8673.49,REFUNDED,FastCash,2023-02-13 08:25:00,2023-02-13
TXN00008928,U0676,Netflix,Grocery,8874.01,FAILED,FastCash,2023-02-28 12:33:02,2023-02-28
TXN00008949,U0057,GooglePay,Entertainment,12088.21,SUCCESS,EasyWallet,2023-02-15 13:46:08,2023-02-15
TXN00008952,U0217,Zomato,Utilities,1081.7,SUCCESS,FastCash,2023-02-01 11:33:08,2023-02-01
TXN00009009,U0802,Swiggy,Entertainment,381.73,PENDING,EasyWallet,2023-02-12 08:34:40,2023-02-12
TXN00009062,U0859,BigBasket,Transfer,11546.29,SUCCESS,QuickPay,2023-02-02 11:37:06,2023-02-02
TXN00009070,U0200,Paytm,Travel,40469.56,SUCCESS,FastCash,2023-02-07 11:54:32,2023-02-07
TXN00009071,U0431,Amazon,Grocery,41200.19,SUCCESS,EasyWallet,2023-02-26 08:07:10,2023-02-26
TXN00009084,U0753,Amazon,Food,8390.92,SUCCESS,QuickPay,2023-02-01 04:18:15,2023-02-01
TXN00009104,U0214,Zomato,Grocery,26841.27,SUCCESS,QuickPay,2023-02-08 23:58:17,2023-02-08
TXN00009108,U0582,Spotify,Entertainment,8807.66,SUCCESS,PayWallet,2023-02-02 04:21:09,2023-02-02
TXN00009118,U0507,MakeMyTrip,Travel,25990.42,SUCCESS,QuickPay,2023-02-13 21:58:06,2023-02-13
TXN00009144,U0562,Paytm,Food,8281.49,SUCCESS,SafePay,2023-02-08 00:28:01,2023-02-08
TXN00009167,U0686,PhonePe,Transfer,16.16,SUCCESS,FastCash,2023-02-16 07:49:02,2023-02-16
TXN00009172,U0259,Flipkart,Shopping,33791.32,SUCCESS,EasyWallet,2023-02-14 16:07:43,2023-02-14
TXN00009182,U0316,GooglePay,Transfer,17740.79,REFUNDED,SafePay,2023-02-16 11:01:18,2023-02-16
TXN00009194,U0202,Amazon,Entertainment,12133.73,SUCCESS,QuickPay,2023-02-27 03:42:06,2023-02-27
TXN00009217,U0736,Ola,Transport,18012.62,PENDING,EasyWallet,2023-02-17 10:44:49,2023-02-17
TXN00009231,U0559,Flipkart,Entertainment,42189.1,SUCCESS,FastCash,2023-02-04 19:28:55,2023-02-04
TXN00009258,U0697,Netflix,Travel,19758.12,SUCCESS,PayWallet,2023-02-09 03:52:30,2023-02-09
TXN00009345,U0574,Zomato,Entertainment,44173.56,SUCCESS,QuickPay,2023-02-28 03:06:39,2023-02-28
TXN00009350,U0923,Paytm,Entertainment,23317.33,SUCCESS,FastCash,2023-02-11 13:34:50,2023-02-11
TXN00009359,U0142,Amazon,Transport,47878.65,SUCCESS,PayWallet,2023-02-25 15:04:57,2023-02-25
TXN00009360,U0661,Paytm,Travel,3922.52,SUCCESS,FastCash,2023-02-23 18:44:53,2023-02-23
TXN00009372,U0934,Zomato,Food,7471.31,REFUNDED,FastCash,2023-02-06 04:26:49,2023-02-06
TXN00009394,U0057,Ola,Entertainment,6571.54,SUCCESS,EasyWallet,2023-02-19 15:26:53,2023-02-19
TXN00009397,U0856,MakeMyTrip,Shopping,43225.77,SUCCESS,EasyWallet,2023-02-15 06:11:42,2023-02-15
TXN00009415,U0351,Uber,Food,23541.04,SUCCESS,SafePay,2023-02-14 21:31:38,2023-02-14
TXN00009424,U0522,BookMyShow,Entertainment,36772.56,SUCCESS,QuickPay,2023-02-12 13:59:13,2023-02-12
TXN00009441,U0529,Paytm,Grocery,6012.66,SUCCESS,SafePay,2023-02-06 16:17:59,2023-02-06
TXN00009466,U0299,BigBasket,Transfer,37109.12,SUCCESS,EasyWallet,2023-02-10 11:50:32,2023-02-10
TXN00009508,U0424,Ola,Entertainment,19886.93,SUCCESS,SafePay,2023-02-04 00:47:13,2023-02-04
TXN00009520,U0393,MakeMyTrip,Entertainment,11964.37,SUCCESS,QuickPay,2023-02-06 22:04:07,2023-02-06
TXN00009522,U0893,BigBasket,Grocery,18071.73,SUCCESS,PayWallet,2023-02-22 01:51:37,2023-02-22
TXN00009523,U0712,MakeMyTrip,Transport,35417.18,REFUNDED,PayWallet,2023-02-13 03:44:25,2023-02-13
TXN00009524,U0524,IRCTC,Entertainment,139.96,SUCCESS,QuickPay,2023-02-24 08:52:33,2023-02-24
TXN00009528,U0484,Zomato,Transport,11864.88,PENDING,FastCash,2023-02-06 20:24:34,2023-02-06
TXN00009554,U0746,Amazon,Shopping,25440.66,SUCCESS,SafePay,2023-02-21 20:23:44,2023-02-21
TXN00009589,U0286,Swiggy,Food,10907.95,SUCCESS,FastCash,2023-02-16 14:19:55,2023-02-16
TXN00009594,U0658,PhonePe,Transfer,25034.26,SUCCESS,FastCash,2023-02-16 19:15:04,2023-02-16
TXN00009600,U0618,BigBasket,Entertainment,9418.46,REFUNDED,QuickPay,2023-02-06 06:25:29,2023-02-06
TXN00009601,U0408,Spotify,Transport,19473.96,SUCCESS,PayWallet,2023-02-03 07:20:17,2023-02-03
TXN00009614,U0476,GooglePay,Grocery,6437.69,REFUNDED,QuickPay,2023-02-16 20:42:31,2023-02-16
TXN00009622,U0610,Netflix,Food,12720.77,PENDING,EasyWallet,2023-02-04 01:38:09,2023-02-04
TXN00009626,U0849,Flipkart,Grocery,17474.71,SUCCESS,EasyWallet,2023-02-26 04:27:20,2023-02-26
TXN00009630,U0858,IRCTC,Travel,24046.01,SUCCESS,PayWallet,2023-02-10 07:22:03,2023-02-10
TXN00009636,U0473,Paytm,Transfer,8678.29,SUCCESS,FastCash,2023-02-02 23:00:46,2023-02-02
TXN00009639,U0688,MakeMyTrip,Transport,10699.49,SUCCESS,QuickPay,2023-02-01 22:27:51,2023-02-01
TXN00009642,U0558,BookMyShow,Travel,11011.83,SUCCESS,PayWallet,2023-02-06 11:07:53,2023-02-06
TXN00009646,U0353,Zomato,Grocery,12678.09,REFUNDED,SafePay,2023-02-13 00:20:03,2023-02-13
TXN00009656,U0498,Flipkart,Transport,2169.78,SUCCESS,FastCash,2023-02-09 18:36:18,2023-02-09
TXN00009663,U0982,PhonePe,Transport,22102.12,FAILED,EasyWallet,2023-02-21 20:10:24,2023-02-21
TXN00009684,U0263,Zomato,Grocery,35897.85,SUCCESS,QuickPay,2023-02-06 03:17:44,2023-02-06
TXN00009713,U0223,Ola,Travel,45831.84,SUCCESS,QuickPay,2023-02-05 05:52:17,2023-02-05
TXN00009719,U0407,IRCTC,Travel,43962.55,SUCCESS,PayWallet,2023-02-09 03:45:35,2023-02-09
TXN00009753,U0321,Paytm,Transfer,28437.51,SUCCESS,EasyWallet,2023-02-06 05:05:44,2023-02-06
TXN00009777,U0527,BigBasket,Food,19942.09,SUCCESS,FastCash,2023-02-19 15:01:38,2023-02-19
TXN00009783,U0181,BigBasket,Utilities,21254.38,PENDING,SafePay,2023-02-19 06:49:51,2023-02-19
TXN00009784,U0617,PhonePe,Transfer,4063.33,SUCCESS,PayWallet,2023-02-16 09:27:42,2023-02-16
TXN00009787,U0798,Uber,Travel,33103.92,FAILED,FastCash,2023-02-01 08:03:25,2023-02-01
TXN00009796,U0745,GooglePay,Travel,23395.68,SUCCESS,QuickPay,2023-02-06 08:40:04,2023-02-06
TXN00009804,U0056,Flipkart,Transfer,42555.9,SUCCESS,PayWallet,2023-02-28 17:32:42,2023-02-28
TXN00009818,U0790,PhonePe,Transfer,35091.41,SUCCESS,EasyWallet,2023-02-12 01:41:08,2023-02-12
TXN00009827,U0352,Uber,Transport,22023.17,REFUNDED,FastCash,2023-02-11 02:02:29,2023-02-11
TXN00009835,U0477,Spotify,Transfer,5488.88,SUCCESS,FastCash,2023-02-21 04:57:08,2023-02-21
TXN00009854,U0325,GooglePay,Entertainment,45599.62,SUCCESS,EasyWallet,2023-02-20 20:11:30,2023-02-20
TXN00009857,U0375,Netflix,Transfer,3757.44,SUCCESS,SafePay,2023-02-13 08:39:56,2023-02-13
TXN00009871,U0929,PhonePe,Utilities,1969.99,PENDING,EasyWallet,2023-02-05 09:54:58,2023-02-05
TXN00009930,U0450,Spotify,Utilities,15432.32,SUCCESS,QuickPay,2023-02-14 21:14:56,2023-02-14
TXN00009978,U0725,Netflix,Transfer,15613.65,SUCCESS,QuickPay,2023-02-20 16:16:40,2023-02-20
TXN00010004,U0596,GooglePay,Shopping,34625.07,SUCCESS,QuickPay,2023-02-02 10:51:03,2023-02-02
TXN00010006,U0349,Spotify,Travel,31176.39,SUCCESS,QuickPay,2023-02-18 22:28:08,2023-02-18
TXN00010014,U0368,Uber,Transfer,188.03,PENDING,EasyWallet,2023-02-27 17:17:27,2023-02-27
TXN00010029,U0020,Paytm,Utilities,8362.25,SUCCESS,FastCash,2023-02-09 22:30:31,2023-02-09
TXN00010041,U0100,Ola,Grocery,12001.77,SUCCESS,SafePay,2023-02-18 15:37:50,2023-02-18
TXN00010050,U0100,Ola,Utilities,36584.01,SUCCESS,QuickPay,2023-02-01 17:37:54,2023-02-01
TXN00010062,U0320,Netflix,Transfer,39941.83,FAILED,EasyWallet,2023-02-07 21:54:09,2023-02-07
TXN00010066,U0779,GooglePay,Food,35092.76,SUCCESS,EasyWallet,2023-02-02 15:21:25,2023-02-02
TXN00010093,U0401,Uber,Entertainment,19083.87,SUCCESS,EasyWallet,2023-02-24 01:46:58,2023-02-24
TXN00010112,U0059,Swiggy,Transfer,29727.46,REFUNDED,EasyWallet,2023-02-07 14:36:15,2023-02-07
TXN00010118,U0634,Zomato,Shopping,3405.73,SUCCESS,PayWallet,2023-02-20 09:41:29,2023-02-20
TXN00010128,U0928,Paytm,Travel,26801.47,SUCCESS,PayWallet,2023-02-03 21:03:58,2023-02-03
TXN00010134,U0745,IRCTC,Transport,32698.48,PENDING,SafePay,2023-02-27 10:42:15,2023-02-27
TXN00010137,U0348,Swiggy,Transfer,14586.71,SUCCESS,FastCash,2023-02-28 19:48:29,2023-02-28
TXN00010138,U0827,Spotify,Travel,27451.1,SUCCESS,SafePay,2023-02-05 18:30:52,2023-02-05
TXN00010214,U0547,Uber,Grocery,40739.12,FAILED,QuickPay,2023-02-25 08:10:28,2023-02-25
TXN00010220,U0030,BigBasket,Food,25223.55,SUCCESS,EasyWallet,2023-02-16 20:52:52,2023-02-16
TXN00010237,U0186,Flipkart,Utilities,19713.02,SUCCESS,PayWallet,2023-02-13 14:11:06,2023-02-13
TXN00010242,U0102,Netflix,Shopping,26019.84,SUCCESS,QuickPay,2023-02-25 19:39:02,2023-02-25
TXN00010247,U0852,Netflix,Transfer,42262.9,REFUNDED,EasyWallet,2023-02-21 20:37:03,2023-02-21
TXN00010249,U0214,Netflix,Food,29166.26,SUCCESS,SafePay,2023-02-04 21:09:41,2023-02-04
TXN00010255,U0812,MakeMyTrip,Utilities,12241.93,SUCCESS,PayWallet,2023-02-28 09:32:15,2023-02-28
TXN00010326,U0474,Uber,Shopping,11428.94,SUCCESS,QuickPay,2023-02-14 07:55:41,2023-02-14
TXN00010328,U0877,Spotify,Transport,24473.77,SUCCESS,SafePay,2023-02-18 01:45:15,2023-02-18
TXN00010337,U0588,Ola,Food,30743.2,SUCCESS,QuickPay,2023-02-23 16:19:06,2023-02-23
TXN00010339,U0389,BookMyShow,Shopping,32271.97,SUCCESS,EasyWallet,2023-02-16 09:29:04,2023-02-16
TXN00010362,U0720,Ola,Utilities,38527.74,FAILED,PayWallet,2023-02-24 07:58:59,2023-02-24
TXN00010364,U0132,Paytm,Food,4424.73,FAILED,FastCash,2023-02-07 17:50:17,2023-02-07
TXN00010372,U0163,Flipkart,Transfer,27792.31,REFUNDED,QuickPay,2023-02-09 20:14:15,2023-02-09
TXN00010375,U0935,Zomato,Grocery,26811.81,SUCCESS,SafePay,2023-02-02 04:51:32,2023-02-02
TXN00010379,U0906,PhonePe,Shopping,34392.94,SUCCESS,PayWallet,2023-02-03 03:54:44,2023-02-03
TXN00010382,U0273,IRCTC,Grocery,23083.37,FAILED,PayWallet,2023-02-20 06:05:07,2023-02-20
TXN00010409,U0741,Amazon,Utilities,45648.55,SUCCESS,SafePay,2023-02-05 01:16:45,2023-02-05
TXN00010428,U0422,BigBasket,Grocery,20124.83,SUCCESS,PayWallet,2023-02-11 16:11:46,2023-02-11
TXN00010437,U0786,Ola,Travel,19953.45,SUCCESS,SafePay,2023-02-12 07:19:02,2023-02-12
TXN00010445,U0487,Uber,Travel,32623.32,SUCCESS,EasyWallet,2023-02-11 01:09:50,2023-02-11
TXN00010459,U0823,Spotify,Travel,20964.41,SUCCESS,FastCash,2023-02-03 19:16:23,2023-02-03
TXN00010461,U0908,Netflix,Transport,21670.81,SUCCESS,SafePay,2023-02-09 08:12:21,2023-02-09
TXN00010476,U0520,Paytm,Shopping,10552.08,SUCCESS,QuickPay,2023-02-02 05:21:51,2023-02-02
TXN00010480,U0083,Netflix,Transfer,5443.39,SUCCESS,FastCash,2023-02-18 07:17:08,2023-02-18
TXN00010489,U0267,GooglePay,Transfer,15106.41,REFUNDED,SafePay,2023-02-26 11:41:56,2023-02-26
TXN00010492,U0852,PhonePe,Grocery,9299.48,SUCCESS,QuickPay,2023-02-04 16:41:42,2023-02-04
TXN00010500,U0799,Amazon,Food,47941.92,SUCCESS,PayWallet,2023-02-20 03:14:26,2023-02-20
TXN00010526,U0312,GooglePay,Entertainment,31869.83,FAILED,QuickPay,2023-02-03 15:41:28,2023-02-03
TXN00010528,U0694,Flipkart,Transport,11496.8,SUCCESS,QuickPay,2023-02-05 02:29:36,2023-02-05
TXN00010536,U0883,GooglePay,Transfer,31358.52,SUCCESS,EasyWallet,2023-02-17 14:09:03,2023-02-17
TXN00010545,U0763,Spotify,Grocery,26850.03,SUCCESS,QuickPay,2023-02-15 22:53:52,2023-02-15
TXN00010555,U0614,Swiggy,Shopping,19142.37,PENDING,FastCash,2023-02-16 08:22:47,2023-02-16
TXN00010596,U0092,Zomato,Travel,6718.74,SUCCESS,EasyWallet,2023-02-12 04:19:39,2023-02-12
TXN00010597,U0549,Spotify,Utilities,4895.05,SUCCESS,SafePay,2023-02-09 15:44:03,2023-02-09
TXN00010600,U0262,Swiggy,Travel,48027.8,PENDING,FastCash,2023-02-01 11:39:57,2023-02-01
TXN00010611,U0773,GooglePay,Travel,6683.85,SUCCESS,FastCash,2023-02-01 19:22:40,2023-02-01
TXN00010658,U0389,Paytm,Grocery,3036.45,SUCCESS,QuickPay,2023-02-22 16:46:13,2023-02-22
TXN00010663,U0017,BigBasket,Shopping,2677.38,PENDING,SafePay,2023-02-03 17:14:23,2023-02-03
TXN00010666,U0504,Ola,Entertainment,4520.39,SUCCESS,EasyWallet,2023-02-28 06:52:50,2023-02-28
TXN00010687,U0256,Flipkart,Food,733.04,PENDING,FastCash,2023-02-17 01:58:06,2023-02-17
TXN00010688,U0858,Zomato,Food,48933.42,SUCCESS,PayWallet,2023-02-19 08:44:31,2023-02-19
TXN00010745,U0002,Zomato,Transport,49454.14,SUCCESS,EasyWallet,2023-02-26 18:19:56,2023-02-26
TXN00010765,U0104,GooglePay,Grocery,2648.44,SUCCESS,PayWallet,2023-02-10 19:30:11,2023-02-10
TXN00010775,U0018,Swiggy,Transfer,14089.88,SUCCESS,FastCash,2023-02-25 04:38:36,2023-02-25
TXN00010781,U0871,GooglePay,Entertainment,36363.29,SUCCESS,SafePay,2023-02-14 11:29:10,2023-02-14
TXN00010788,U0750,BookMyShow,Shopping,19289.3,SUCCESS,SafePay,2023-02-24 03:51:21,2023-02-24
TXN00010810,U0662,Spotify,Shopping,10239.2,SUCCESS,QuickPay,2023-02-12 09:34:57,2023-02-12
TXN00010811,U0711,Ola,Entertainment,26869.38,SUCCESS,FastCash,2023-02-28 16:50:19,2023-02-28
